%       time         npart          tres             T             Z            N2            CO    A1CH3-C7H9        BIOOIL           rho
 5.95500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86805E-02   8.49056E-01   1.22264E-01   6.51557E-01
 5.96000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86844E-02   8.49171E-01   1.22144E-01   6.51768E-01
 5.96500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86883E-02   8.49287E-01   1.22025E-01   6.51978E-01
 5.97000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86922E-02   8.49402E-01   1.21906E-01   6.52188E-01
 5.97500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86961E-02   8.49517E-01   1.21787E-01   6.52399E-01
 5.98000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87000E-02   8.49632E-01   1.21668E-01   6.52608E-01
 5.98500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87039E-02   8.49747E-01   1.21549E-01   6.52818E-01
 5.99000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87077E-02   8.49861E-01   1.21431E-01   6.53028E-01
 5.99500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87116E-02   8.49976E-01   1.21313E-01   6.53237E-01
 6.00000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87154E-02   8.50090E-01   1.21195E-01   6.53447E-01
 6.00500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87193E-02   8.50204E-01   1.21077E-01   6.53656E-01
 6.01000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87231E-02   8.50318E-01   1.20959E-01   6.53865E-01
 6.01500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87270E-02   8.50432E-01   1.20841E-01   6.54073E-01
 6.02000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87308E-02   8.50545E-01   1.20724E-01   6.54282E-01
 6.02500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87347E-02   8.50659E-01   1.20607E-01   6.54490E-01
 6.03000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87385E-02   8.50772E-01   1.20489E-01   6.54699E-01
 6.03500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87423E-02   8.50885E-01   1.20373E-01   6.54907E-01
 6.04000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87461E-02   8.50998E-01   1.20256E-01   6.55115E-01
 6.04500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87499E-02   8.51111E-01   1.20139E-01   6.55322E-01
 6.05000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87537E-02   8.51223E-01   1.20023E-01   6.55530E-01
 6.05500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87575E-02   8.51336E-01   1.19907E-01   6.55737E-01
 6.06000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87613E-02   8.51448E-01   1.19790E-01   6.55944E-01
 6.06500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87651E-02   8.51560E-01   1.19675E-01   6.56152E-01
 6.07000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87689E-02   8.51672E-01   1.19559E-01   6.56358E-01
 6.07500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87727E-02   8.51784E-01   1.19443E-01   6.56565E-01
 6.08000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87764E-02   8.51896E-01   1.19328E-01   6.56772E-01
 6.08500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87802E-02   8.52007E-01   1.19212E-01   6.56978E-01
 6.09000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87840E-02   8.52119E-01   1.19097E-01   6.57184E-01
 6.09500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87877E-02   8.52230E-01   1.18982E-01   6.57391E-01
 6.10000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87915E-02   8.52341E-01   1.18868E-01   6.57596E-01
 6.10500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87952E-02   8.52452E-01   1.18753E-01   6.57802E-01
 6.11000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.87990E-02   8.52562E-01   1.18639E-01   6.58008E-01
 6.11500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88027E-02   8.52673E-01   1.18524E-01   6.58213E-01
 6.12000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88064E-02   8.52783E-01   1.18410E-01   6.58418E-01
 6.12500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88101E-02   8.52894E-01   1.18296E-01   6.58624E-01
 6.13000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88139E-02   8.53004E-01   1.18183E-01   6.58828E-01
 6.13500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88176E-02   8.53113E-01   1.18069E-01   6.59033E-01
 6.14000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88213E-02   8.53223E-01   1.17955E-01   6.59238E-01
 6.14500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88250E-02   8.53333E-01   1.17842E-01   6.59442E-01
 6.15000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88287E-02   8.53442E-01   1.17729E-01   6.59647E-01
 6.15500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88324E-02   8.53552E-01   1.17616E-01   6.59851E-01
 6.16000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88361E-02   8.53661E-01   1.17503E-01   6.60055E-01
 6.16500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88397E-02   8.53770E-01   1.17391E-01   6.60258E-01
 6.17000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88434E-02   8.53878E-01   1.17278E-01   6.60462E-01
 6.17500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88471E-02   8.53987E-01   1.17166E-01   6.60665E-01
 6.18000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88508E-02   8.54096E-01   1.17054E-01   6.60869E-01
 6.18500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88544E-02   8.54204E-01   1.16942E-01   6.61072E-01
 6.19000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88581E-02   8.54312E-01   1.16830E-01   6.61275E-01
 6.19500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88617E-02   8.54420E-01   1.16718E-01   6.61478E-01
 6.20000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88654E-02   8.54528E-01   1.16606E-01   6.61680E-01
 6.20500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88690E-02   8.54636E-01   1.16495E-01   6.61883E-01
 6.21000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88726E-02   8.54744E-01   1.16384E-01   6.62085E-01
 6.21500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88763E-02   8.54851E-01   1.16273E-01   6.62287E-01
 6.22000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88799E-02   8.54958E-01   1.16162E-01   6.62489E-01
 6.22500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88835E-02   8.55065E-01   1.16051E-01   6.62691E-01
 6.23000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88871E-02   8.55172E-01   1.15940E-01   6.62893E-01
 6.23500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88907E-02   8.55279E-01   1.15830E-01   6.63094E-01
 6.24000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88943E-02   8.55386E-01   1.15720E-01   6.63296E-01
 6.24500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.88979E-02   8.55493E-01   1.15610E-01   6.63497E-01
 6.25000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89015E-02   8.55599E-01   1.15500E-01   6.63698E-01
 6.25500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89051E-02   8.55705E-01   1.15390E-01   6.63899E-01
 6.26000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89087E-02   8.55811E-01   1.15280E-01   6.64099E-01
 6.26500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89123E-02   8.55917E-01   1.15171E-01   6.64300E-01
 6.27000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89159E-02   8.56023E-01   1.15061E-01   6.64500E-01
 6.27500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89194E-02   8.56129E-01   1.14952E-01   6.64700E-01
 6.28000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89230E-02   8.56234E-01   1.14843E-01   6.64901E-01
 6.28500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89266E-02   8.56340E-01   1.14734E-01   6.65100E-01
 6.29000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89301E-02   8.56445E-01   1.14625E-01   6.65300E-01
 6.29500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89337E-02   8.56550E-01   1.14517E-01   6.65500E-01
 6.30000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89372E-02   8.56655E-01   1.14408E-01   6.65699E-01
 6.30500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89407E-02   8.56759E-01   1.14300E-01   6.65898E-01
 6.31000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89443E-02   8.56864E-01   1.14192E-01   6.66098E-01
 6.31500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89478E-02   8.56969E-01   1.14084E-01   6.66297E-01
 6.32000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89513E-02   8.57073E-01   1.13976E-01   6.66495E-01
 6.32500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89548E-02   8.57177E-01   1.13868E-01   6.66694E-01
 6.33000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89584E-02   8.57281E-01   1.13761E-01   6.66892E-01
 6.33500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89619E-02   8.57385E-01   1.13653E-01   6.67091E-01
 6.34000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89654E-02   8.57489E-01   1.13546E-01   6.67289E-01
 6.34500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89689E-02   8.57592E-01   1.13439E-01   6.67487E-01
 6.35000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89724E-02   8.57696E-01   1.13332E-01   6.67685E-01
 6.35500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89759E-02   8.57799E-01   1.13225E-01   6.67883E-01
 6.36000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89793E-02   8.57902E-01   1.13118E-01   6.68080E-01
 6.36500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89828E-02   8.58005E-01   1.13012E-01   6.68277E-01
 6.37000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89863E-02   8.58108E-01   1.12905E-01   6.68475E-01
 6.37500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89898E-02   8.58211E-01   1.12799E-01   6.68672E-01
 6.38000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89932E-02   8.58314E-01   1.12693E-01   6.68869E-01
 6.38500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.89967E-02   8.58416E-01   1.12587E-01   6.69065E-01
 6.39000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90002E-02   8.58518E-01   1.12481E-01   6.69262E-01
 6.39500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90036E-02   8.58621E-01   1.12376E-01   6.69458E-01
 6.40000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90071E-02   8.58723E-01   1.12270E-01   6.69655E-01
 6.40500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90105E-02   8.58825E-01   1.12165E-01   6.69851E-01
 6.41000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90139E-02   8.58926E-01   1.12060E-01   6.70047E-01
 6.41500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90174E-02   8.59028E-01   1.11955E-01   6.70243E-01
 6.42000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90208E-02   8.59129E-01   1.11850E-01   6.70438E-01
 6.42500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90242E-02   8.59231E-01   1.11745E-01   6.70634E-01
 6.43000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90276E-02   8.59332E-01   1.11640E-01   6.70829E-01
 6.43500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90310E-02   8.59433E-01   1.11536E-01   6.71024E-01
 6.44000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90345E-02   8.59534E-01   1.11432E-01   6.71219E-01
 6.44500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90379E-02   8.59635E-01   1.11327E-01   6.71414E-01
 6.45000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90413E-02   8.59735E-01   1.11223E-01   6.71609E-01
 6.45500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90447E-02   8.59836E-01   1.11119E-01   6.71804E-01
 6.46000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90480E-02   8.59936E-01   1.11016E-01   6.71998E-01
 6.46500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90514E-02   8.60037E-01   1.10912E-01   6.72192E-01
 6.47000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90548E-02   8.60137E-01   1.10808E-01   6.72387E-01
 6.47500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90582E-02   8.60237E-01   1.10705E-01   6.72580E-01
 6.48000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90616E-02   8.60336E-01   1.10602E-01   6.72774E-01
 6.48500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90649E-02   8.60436E-01   1.10499E-01   6.72968E-01
 6.49000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90683E-02   8.60536E-01   1.10396E-01   6.73162E-01
 6.49500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90717E-02   8.60635E-01   1.10293E-01   6.73355E-01
 6.50000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90750E-02   8.60734E-01   1.10191E-01   6.73548E-01
 6.50500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90784E-02   8.60834E-01   1.10088E-01   6.73741E-01
 6.51000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90817E-02   8.60933E-01   1.09986E-01   6.73934E-01
 6.51500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90850E-02   8.61031E-01   1.09883E-01   6.74127E-01
 6.52000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90884E-02   8.61130E-01   1.09781E-01   6.74319E-01
 6.52500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90917E-02   8.61229E-01   1.09679E-01   6.74512E-01
 6.53000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90950E-02   8.61327E-01   1.09578E-01   6.74704E-01
 6.53500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.90984E-02   8.61426E-01   1.09476E-01   6.74896E-01
 6.54000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91017E-02   8.61524E-01   1.09374E-01   6.75088E-01
 6.54500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91050E-02   8.61622E-01   1.09273E-01   6.75280E-01
 6.55000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91083E-02   8.61720E-01   1.09172E-01   6.75472E-01
 6.55500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91116E-02   8.61818E-01   1.09071E-01   6.75663E-01
 6.56000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91149E-02   8.61915E-01   1.08970E-01   6.75855E-01
 6.56500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91182E-02   8.62013E-01   1.08869E-01   6.76046E-01
 6.57000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91215E-02   8.62110E-01   1.08768E-01   6.76237E-01
 6.57500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91248E-02   8.62208E-01   1.08668E-01   6.76428E-01
 6.58000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91281E-02   8.62305E-01   1.08567E-01   6.76619E-01
 6.58500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91313E-02   8.62402E-01   1.08467E-01   6.76810E-01
 6.59000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91346E-02   8.62499E-01   1.08367E-01   6.77000E-01
 6.59500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91379E-02   8.62596E-01   1.08267E-01   6.77190E-01
 6.60000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91411E-02   8.62692E-01   1.08167E-01   6.77381E-01
 6.60500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91444E-02   8.62789E-01   1.08067E-01   6.77571E-01
 6.61000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91477E-02   8.62885E-01   1.07967E-01   6.77760E-01
 6.61500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91509E-02   8.62981E-01   1.07868E-01   6.77950E-01
 6.62000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91542E-02   8.63077E-01   1.07768E-01   6.78140E-01
 6.62500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91574E-02   8.63173E-01   1.07669E-01   6.78329E-01
 6.63000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91606E-02   8.63269E-01   1.07570E-01   6.78519E-01
 6.63500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91639E-02   8.63365E-01   1.07471E-01   6.78708E-01
 6.64000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.91671E-02   8.63461E-01   1.07372E-01   6.78897E-01
